date,temp,feels_like,pressure,humidity,dew_point,clouds,visibility,wind_speed,wind_deg,weather_main,weather_description
2024-05-28 16:00:00,18.76,18.49,1004,69,12.96,40,10000,9.26,260,Rain,light rain
2024-05-28 16:30:00,19.05,18.58,1005,60,11.12,40,10000,10.29,260,Rain,light intensity shower rain
2024-05-28 17:00:00,17.44,17.02,1006,68,11.48,75,10000,8.75,270,Rain,light intensity shower rain
2024-05-28 17:30:00,16.4,15.95,1006,71,11.13,75,10000,8.23,260,Clouds,broken clouds
2024-05-28 18:00:00,15.4,14.88,1006,72,10.38,75,10000,8.23,250,Clouds,broken clouds
2024-05-28 18:30:00,15.74,15.22,1006,71,10.5,40,10000,8.23,250,Clouds,scattered clouds
2024-05-28 19:00:00,16.22,15.7,1006,69,10.53,75,10000,8.75,260,Clouds,broken clouds
2024-05-28 19:30:00,15.81,15.27,1006,70,10.36,75,10000,8.75,260,Clouds,broken clouds
2024-05-28 20:00:00,15.49,14.92,1006,70,10.05,75,10000,8.23,250,Clouds,broken clouds
2024-05-28 20:30:00,15.38,14.78,1006,69,9.73,75,10000,8.23,250,Clouds,broken clouds
2024-05-28 21:00:00,15.09,14.51,1007,71,9.88,75,10000,5.66,250,Clouds,broken clouds
2024-05-28 21:30:00,14.51,14,1006,76,10.33,75,10000,5.66,250,Clouds,broken clouds
2024-05-28 22:00:00,14.65,14.08,1007,73,9.87,75,10000,5.14,250,Clouds,broken clouds
2024-05-28 22:30:00,13.92,13.4,1007,78,10.15,75,10000,5.14,250,Clouds,broken clouds
2024-05-28 23:00:00,13.79,13.29,1007,79,10.22,75,10000,7.2,250,Clouds,broken clouds
2024-05-28 23:30:00,13.69,13.28,1007,83,10.86,75,10000,7.2,250,Rain,light rain
2024-05-29 00:00:00,13.41,13,1007,84,10.76,75,10000,7.72,250,Rain,light rain
2024-05-29 00:30:00,13.11,12.72,1006,86,10.82,75,10000,7.72,270,Clouds,broken clouds
2024-05-29 01:00:00,12.7,12.35,1006,89,10.94,75,10000,8.23,260,Clouds,broken clouds
2024-05-29 01:30:00,12.9,12.54,1007,88,10.96,75,7000,7.2,250,Rain,light rain
2024-05-29 02:00:00,12.97,12.62,1008,88,11.03,75,10000,6.71,260,Drizzle,light intensity drizzle rain
2024-05-29 02:30:00,12.9,12.54,1007,88,10.96,75,8000,6.71,260,Drizzle,light intensity drizzle rain
2024-05-29 03:00:00,12.76,12.36,1008,87,10.65,75,10000,7.2,250,Rain,light rain
2024-05-29 03:30:00,12.53,12.14,1007,88,10.6,75,10000,7.2,250,Drizzle,light intensity drizzle rain
2024-05-29 04:00:00,12.31,11.95,1008,90,10.72,75,10000,6.17,270,Clouds,broken clouds
2024-05-29 04:30:00,11.97,11.57,1008,90,10.38,75,10000,6.17,270,Rain,light rain
2024-05-29 05:00:00,12.09,11.7,1008,90,10.5,75,10000,6.17,270,Rain,light rain
2024-05-29 05:30:00,12.09,11.68,1008,89,10.33,75,10000,6.17,270,Clouds,broken clouds
2024-05-29 06:00:00,12.02,11.58,1008,88,10.1,75,10000,5.81,270,Clouds,broken clouds
2024-05-29 06:30:00,12.09,11.65,1008,88,10.17,40,10000,6.17,270,Clouds,scattered clouds
2024-05-29 07:00:00,12.44,11.99,1009,86,10.17,75,10000,6.69,260,Clouds,broken clouds
2024-05-29 07:30:00,12.59,12.18,1008,87,10.49,75,10000,6.71,260,Clouds,broken clouds
2024-05-29 08:00:00,12.75,12.35,1008,87,10.64,40,10000,5.14,260,Clouds,scattered clouds
2024-05-29 08:30:00,13.91,13.5,1009,82,10.89,75,10000,7.72,280,Clouds,broken clouds
2024-05-29 09:00:00,13.39,13,1009,85,10.92,75,10000,7.6,280,Drizzle,light intensity drizzle
2024-05-29 09:30:00,13.46,13.11,1009,86,11.17,75,10000,7.6,280,Rain,light rain
2024-05-29 10:00:00,13.31,12.94,1009,86,11.02,75,10000,6.71,290,Rain,light rain
2024-05-29 10:30:00,13.47,13.14,1009,87,11.35,75,10000,6.71,290,Drizzle,light intensity drizzle
2024-05-29 11:00:00,14.48,14.15,1010,83,11.63,75,10000,5.66,270,Rain,light rain
2024-05-29 11:30:00,14.88,14.59,1010,83,12.02,75,10000,5.36,280,Rain,light intensity shower rain
2024-05-29 12:00:00,15.88,15.59,1010,79,12.25,75,10000,5.14,290,Rain,light intensity shower rain
2024-05-29 12:30:00,16.52,16.19,1010,75,12.08,75,10000,5.66,270,Rain,light rain
2024-05-29 13:00:00,16.46,16.09,1010,74,11.82,75,10000,6.17,280,Rain,light rain
2024-05-29 13:30:00,17.2,16.75,1010,68,11.25,75,10000,6.69,290,Rain,light rain
2024-05-29 14:00:00,16.72,16.3,1010,71,11.44,75,10000,8.23,280,Rain,light rain
2024-05-29 14:30:00,16.99,16.52,1011,68,11.05,75,10000,6.71,290,Rain,light rain
2024-05-29 15:00:00,16.65,16.15,1011,68,10.72,75,10000,6.69,290,Rain,light rain
2024-05-29 15:30:00,16.65,16.22,1010,71,11.37,75,10000,7.72,310,Clouds,broken clouds
2024-05-29 16:00:00,17.1,16.56,1011,65,10.48,75,10000,8.23,300,Clouds,broken clouds
2024-05-29 16:30:00,16.99,16.52,1010,68,11.05,75,10000,8.75,300,Rain,light rain
2024-05-29 17:00:00,17.48,16.93,1011,63,10.37,75,10000,9.77,290,Rain,light rain
2024-05-29 17:30:00,16.86,16.27,1011,64,10.02,75,10000,9.26,300,Clouds,broken clouds
2024-05-29 18:00:00,16.48,15.85,1012,64,9.66,75,10000,8.23,290,Clouds,broken clouds
2024-05-29 18:30:00,16.04,15.4,1012,65,9.47,75,10000,8.23,290,Clouds,broken clouds
2024-05-29 19:00:00,15.84,15.23,1012,67,9.73,75,10000,8.05,290,Clouds,broken clouds
2024-05-29 19:30:00,14.92,14.35,1011,72,9.92,75,10000,6.69,280,Clouds,broken clouds
2024-05-29 20:00:00,14.77,14.23,1011,74,10.19,75,10000,6.17,280,Rain,light intensity shower rain
2024-05-29 20:30:00,14.95,14.38,1011,72,9.95,75,10000,6.17,280,Clouds,broken clouds
2024-05-29 21:00:00,14.84,14.29,1011,73,10.05,75,10000,5.66,290,Clouds,broken clouds
2024-05-29 21:30:00,14.49,13.93,1012,74,9.92,75,10000,6.69,290,Clouds,broken clouds
2024-05-29 22:00:00,13.27,12.72,1011,79,9.71,75,10000,6.71,290,Clouds,broken clouds
2024-05-29 22:30:00,13.4,12.88,1011,80,10.02,75,10000,6.71,290,Clouds,broken clouds
2024-05-29 23:00:00,12.9,12.41,1012,83,10.09,75,10000,7.72,290,Clouds,broken clouds
2024-05-29 23:30:00,12.75,12.2,1013,81,9.58,75,10000,7.6,290,Clouds,broken clouds
2024-05-30 00:00:00,11.99,11.49,1012,86,9.72,75,10000,7.72,280,Drizzle,light intensity drizzle
2024-05-30 00:30:00,12.24,11.71,1013,84,9.62,75,10000,7.6,280,Drizzle,light intensity drizzle
2024-05-30 01:00:00,12.24,11.74,1013,85,9.79,75,10000,6.71,280,Rain,light rain
2024-05-30 01:30:00,12.24,11.77,1012,86,9.97,75,10000,7.2,280,Rain,light rain
2024-05-30 02:00:00,12.24,11.74,1012,85,9.79,75,10000,7.2,280,Rain,light rain
2024-05-30 02:30:00,12.24,11.74,1012,85,9.79,75,10000,7.72,290,Clouds,broken clouds
2024-05-30 03:00:00,11.71,11.23,1012,88,9.79,75,10000,7.72,290,Rain,light intensity shower rain
2024-05-30 03:30:00,11.88,11.32,1013,84,9.27,75,10000,7.72,290,Rain,light intensity shower rain
2024-05-30 04:00:00,11.62,11.08,1012,86,9.36,75,10000,8.23,290,Clouds,broken clouds
2024-05-30 04:30:00,11.62,11.11,1012,87,9.53,75,10000,8.05,290,Clouds,broken clouds
2024-05-30 05:00:00,11.76,11.24,1012,86,9.5,75,10000,7.6,290,Clouds,broken clouds
2024-05-30 05:30:00,11.8,11.25,1014,85,9.36,75,10000,6.17,300,Clouds,broken clouds
2024-05-30 06:00:00,11.8,11.28,1012,86,9.54,75,10000,6.69,310,Clouds,broken clouds
2024-05-30 06:30:00,11.87,11.31,1014,84,9.26,75,10000,7.2,320,Clouds,broken clouds
2024-05-30 07:00:00,12.54,11.99,1015,82,9.55,75,10000,7.15,320,Clouds,broken clouds
2024-05-30 07:30:00,12.53,11.88,1014,78,8.8,75,10000,7.72,320,Clouds,broken clouds
2024-05-30 08:00:00,13.09,12.44,1014,76,8.96,75,10000,7.6,320,Clouds,broken clouds
2024-05-30 08:30:00,13.16,12.54,1015,77,9.22,75,10000,9.26,320,Clouds,broken clouds
2024-05-30 09:00:00,13.54,12.93,1013,76,9.4,75,10000,7.72,310,Clouds,broken clouds
2024-05-30 09:30:00,13.89,13.27,1016,74,9.34,75,10000,9.26,320,Drizzle,light intensity drizzle
2024-05-30 10:00:00,13.49,12.98,1016,80,10.11,75,10000,10.29,310,Drizzle,light intensity drizzle
2024-05-30 10:30:00,13.73,13.25,1014,80,10.35,75,10000,10.28,310,Rain,light rain
2024-05-30 11:00:00,14.55,13.99,1017,74,9.98,75,10000,8.23,320,Rain,light rain
2024-05-30 11:30:00,14.4,13.85,1016,75,10.03,75,10000,8.75,320,Rain,light rain
2024-05-30 12:00:00,14.59,14.01,1017,73,9.81,75,10000,9.26,320,Rain,light rain
2024-05-30 12:30:00,14.59,14.04,1015,74,10.01,75,10000,8.94,320,Rain,light rain
2024-05-30 13:00:00,14.78,14.27,1015,75,10.4,75,10000,8.49,310,Rain,light rain
2024-05-30 13:30:00,14.76,14.2,1015,73,9.97,75,10000,8.05,310,Rain,light rain
2024-05-30 14:00:00,16.29,15.67,1018,65,9.71,75,10000,9.77,320,Rain,light rain
2024-05-30 14:30:00,15.49,14.87,1017,68,9.62,75,10000,8.23,300,Rain,light rain
2024-05-30 15:00:00,15.49,14.87,1016,68,9.62,75,10000,9.26,320,Rain,light rain
2024-05-30 15:30:00,15.49,14.9,1018,69,9.83,75,10000,9.26,310,Rain,light rain
2024-05-30 16:00:00,15.6,14.99,1018,68,9.72,75,10000,8.94,310,Rain,light rain
2024-05-30 16:30:00,15.65,15.07,1018,69,9.99,75,10000,8.94,310,Rain,light rain
2024-05-30 17:00:00,15.95,15.35,1018,67,9.84,75,10000,9.26,330,Rain,light rain
2024-05-30 17:30:00,16.23,15.58,1018,64,9.42,75,10000,9.77,330,Clouds,broken clouds
2024-05-30 18:00:00,16.33,15.69,1019,64,9.51,75,10000,9.39,330,Clouds,broken clouds
2024-05-30 18:30:00,16.12,15.46,1020,64,9.32,75,10000,8.23,330,Clouds,broken clouds
2024-05-30 19:00:00,15.95,15.3,1019,65,9.38,75,10000,7.72,330,Clouds,broken clouds
2024-05-30 19:30:00,15.74,15.09,1020,66,9.41,75,10000,7.72,320,Clouds,broken clouds
2024-05-30 20:00:00,15.5,14.83,1021,66,9.18,75,10000,6.71,310,Clouds,broken clouds
2024-05-30 20:30:00,15.22,14.57,1021,68,9.36,75,10000,6.71,310,Clouds,broken clouds
2024-05-30 21:00:00,14.52,13.86,1020,70,9.12,40,10000,6.71,320,Clouds,scattered clouds
2024-05-30 21:30:00,14.3,13.64,1021,71,9.12,40,10000,8.23,330,Clouds,scattered clouds
2024-05-30 22:00:00,13.39,12.72,1022,74,8.86,75,10000,6.71,320,Clouds,broken clouds
2024-05-30 22:30:00,12.99,12.3,1023,75,8.67,40,10000,6.71,320,Clouds,scattered clouds
2024-05-30 23:00:00,12.29,11.72,1022,82,9.31,40,10000,6.71,300,Clouds,scattered clouds
2024-05-30 23:30:00,12.29,11.64,1023,79,8.76,75,10000,6.71,300,Clouds,broken clouds
2024-05-31 00:00:00,11.82,11.22,1022,83,9.03,75,10000,8.23,310,Clouds,broken clouds
2024-05-31 00:30:00,11.86,11.22,1021,81,8.71,75,10000,8.05,310,Clouds,broken clouds
2024-05-31 01:00:00,11.57,10.98,1021,84,8.96,75,10000,8.05,310,Clouds,broken clouds
2024-05-31 01:30:00,11.55,10.98,1023,85,9.12,75,10000,4.63,300,Clouds,broken clouds
2024-05-31 02:00:00,11.29,10.75,1023,87,9.21,75,10000,4.63,290,Clouds,broken clouds
2024-05-31 02:30:00,10.76,10.16,1023,87,8.69,75,10000,3.09,300,Clouds,broken clouds
2024-05-31 03:00:00,11.22,10.54,1024,82,8.26,75,10000,3.09,310,Clouds,broken clouds
2024-05-31 03:30:00,10.94,10.26,1024,83,8.17,75,10000,3.09,310,Clouds,broken clouds
2024-05-31 04:00:00,10.94,10.28,1024,84,8.35,75,10000,3.6,300,Clouds,broken clouds
2024-05-31 04:30:00,10.38,9.67,1024,84,7.8,75,10000,3.6,300,Clouds,broken clouds
2024-05-31 05:00:00,9.74,7.87,1025,87,7.68,40,10000,3.6,300,Clouds,scattered clouds
2024-05-31 05:30:00,9.3,7.09,1024,86,7.08,40,10000,4.12,300,Clouds,scattered clouds
2024-05-31 06:00:00,9.26,6.42,1024,87,7.21,40,10000,5.66,300,Clouds,scattered clouds
2024-05-31 06:30:00,9.93,7.27,1025,86,7.7,75,10000,5.66,310,Clouds,broken clouds
2024-05-31 07:00:00,10.2,9.47,1025,84,7.62,75,10000,6.17,310,Clouds,broken clouds
2024-05-31 07:30:00,10.64,9.93,1025,83,7.88,40,10000,5.66,310,Clouds,scattered clouds
2024-05-31 08:00:00,11.28,10.58,1025,81,8.14,40,10000,6.69,320,Clouds,scattered clouds
2024-05-31 08:30:00,12.25,11.54,1025,77,8.34,75,10000,6.69,340,Clouds,broken clouds
2024-05-31 09:00:00,13.1,12.42,1025,75,8.77,75,10000,5.66,340,Clouds,broken clouds
2024-05-31 09:30:00,13.6,12.95,1025,74,9.06,75,10000,5.14,340,Clouds,broken clouds
2024-05-31 10:00:00,14.31,13.65,1025,71,9.13,75,10000,5.14,340,Clouds,broken clouds
2024-05-31 10:30:00,14.55,13.94,1025,72,9.57,75,10000,5.66,330,Clouds,broken clouds
2024-05-31 11:00:00,14.65,14,1026,70,9.24,75,10000,5.66,320,Clouds,broken clouds
2024-05-31 11:30:00,14.98,14.34,1026,69,9.35,75,10000,5.36,320,Clouds,broken clouds
2024-05-31 12:00:00,16.08,15.44,1025,65,9.51,75,10000,4.12,310,Clouds,broken clouds
2024-05-31 12:30:00,16.4,15.77,1025,64,9.58,75,10000,5.66,340,Clouds,broken clouds
2024-05-31 13:00:00,16.61,15.95,1026,62,9.31,75,10000,5.66,340,Clouds,broken clouds
2024-05-31 13:30:00,16.72,16.12,1025,64,9.88,75,10000,5.36,340,Clouds,broken clouds
2024-05-31 14:00:00,17.41,16.8,1026,61,9.82,40,10000,5.14,340,Clouds,scattered clouds
2024-05-31 14:30:00,18.37,17.7,1025,55,9.18,20,10000,4.12,340,Clouds,few clouds
2024-05-31 15:00:00,18.66,17.99,1025,54,9.18,40,10000,5.66,340,Clouds,scattered clouds
2024-05-31 15:30:00,18.27,17.51,1025,52,8.26,75,10000,6.17,320,Clouds,broken clouds
2024-05-31 16:00:00,17.7,16.91,1026,53,8.01,75,10000,6.17,320,Clouds,broken clouds
2024-05-31 16:30:00,18.11,17.44,1026,56,9.2,75,10000,5.81,320,Clouds,broken clouds
2024-05-31 17:00:00,17.99,17.36,1026,58,9.61,75,10000,4.92,330,Clouds,broken clouds
2024-05-31 17:30:00,18.08,17.51,1026,60,10.2,75,10000,5.14,20,Clouds,broken clouds
2024-05-31 18:00:00,17.51,16.91,1024,61,9.91,75,10000,5.66,20,Clouds,broken clouds
2024-05-31 18:30:00,17.08,16.49,1024,63,9.99,75,10000,5.36,20,Clouds,broken clouds
2024-05-31 19:00:00,16.79,16.2,1025,64,9.95,75,10000,5.14,10,Clouds,broken clouds
2024-05-31 19:30:00,17.07,16.48,1026,63,9.98,75,10000,5.66,10,Clouds,broken clouds
2024-05-31 20:00:00,16.47,15.97,1026,69,10.77,75,10000,4.12,360,Clouds,broken clouds
2024-05-31 20:30:00,16.8,16.15,1027,62,9.49,75,10000,4.12,10,Clouds,broken clouds
2024-05-31 21:00:00,14.37,13.64,1026,68,8.55,75,10000,3.6,360,Clouds,broken clouds
2024-05-31 21:30:00,13.4,12.68,1027,72,8.46,0,10000,2.57,340,Clear,clear sky
2024-05-31 22:00:00,12.69,11.87,1027,71,7.57,75,10000,3.09,340,Clouds,broken clouds
2024-05-31 22:30:00,12.25,11.41,1022,72,7.36,75,10000,3.09,320,Clouds,broken clouds
2024-05-31 23:00:00,11.03,10.15,1027,75,6.77,0,10000,2.68,320,Clear,clear sky
2024-05-31 23:30:00,11.95,11.08,1028,72,7.07,0,10000,3.09,360,Clear,clear sky
